"","x"
"7163",31
"7164",23
"7165",24
"7166",25
"7167",23
"7168",23
"7169",22
"7170",24
"7171",26
"7172",24
"7173",22
"7174",46
"7175",25
"7176",38
"7177",23
"7178",24
"7179",46
"7180",27
"7181",36
"7182",24
"7183",27
"7184",24
"7185",37
"7186",22
"7187",22
"7188",42
"7189",23
"7190",22
"7191",22
"7192",46
"7193",22
"7194",25
"7195",27
"7196",24
"7197",23
"7198",22
"7199",26
"7200",31
"7201",30
"7202",23
"7203",22
"7204",25
"7205",23
"7206",24
"7207",24
"7208",23
"7209",23
"7210",24
"7211",50
"7212",23
"7213",31
"7214",24
"7215",22
"7216",22
"7217",32
"7218",24
"7219",23
"7220",30
"7221",34
"7222",23
"7223",23
"7224",45
"7225",24
"7226",23
"7227",30
"7228",22
"7229",22
"7230",40
"7231",25
"7232",31
"7233",23
"7234",23
"7235",24
"7236",22
"7237",44
"7238",33
"7239",23
"7240",37
"7241",23
"7242",22
"7243",25
"7244",25
"7245",25
"7246",22
"7247",34
"7248",23
"7249",22
"7250",46
"7251",35
"7252",24
"7253",35
"7254",23
"7255",23
"7256",26
"7257",23
"7258",25
"7259",23
"7260",23
"7261",22
"7262",22
"7263",22
"7264",36
"7265",29
"7266",29
"7267",24
"7268",24
"7269",23
"7270",22
"7271",23
"7272",23
"7273",26
"7274",41
"7275",25
"7276",24
"7277",23
"7278",23
"7279",25
"7280",26
"7281",24
"7282",51
"7283",39
"7284",22
"7285",24
"7286",22
"7287",32
"7288",22
"7289",29
"7290",23
"7291",22
"7292",43
"7293",24
"7294",23
"7295",23
"7296",22
"7297",24
"7298",24
"7299",27
"7300",23
"7301",23
"7302",22
"7303",26
"7304",28
"7305",23
"7306",24
"7307",27
"7308",27
"7309",22
"7310",23
"7311",23
"7312",22
"7313",22
"7314",51
"7315",22
"7316",24
"7317",37
"7318",32
"7319",22
"7320",35
"7321",23
"7322",25
"7323",23
"7324",23
"7325",24
"7326",24
"7327",35
"7328",22
"7329",24
"7330",23
"7331",22
"7332",43
"7333",27
"7334",22
"7335",43
"7336",23
"7337",41
"7338",38
"7339",24
"7340",23
"7341",24
"7342",24
"7343",22
"7344",25
"7345",21
"7346",22
"7347",25
"7348",22
"7349",24
"7350",24
"7351",46
"7352",23
"7353",24
"7354",26
"7355",53
"7356",24
"7357",24
"7358",22
"7359",26
"7360",22
"7361",26
"7362",24
"7363",23
"7364",24
"7365",50
"7366",27
"7367",24
"7368",22
"7369",25
"7370",25
"7371",26
"7372",24
"7373",26
"7374",25
"7375",23
"7376",22
"7377",24
"7378",23
"7379",22
"7380",24
"7381",42
"7382",24
"7383",32
"7384",22
"7385",24
"7386",42
"7387",26
"7388",30
"7389",40
"7390",25
"7391",23
"7392",25
"7393",22
"7394",30
"7395",23
"7396",26
"7397",25
"7398",23
"7399",24
"7400",24
"7401",41
"7402",24
"7403",26
"7404",23
"7405",22
"7406",24
"7407",24
"7408",25
"7409",24
"7410",25
"7411",18
"7412",22
"7413",27
"7414",24
"7415",48
"7416",23
"7417",25
"7418",22
"7419",22
"7420",24
"7421",23
"7422",22
"7423",24
"7424",23
"7425",23
"7426",30
"7427",25
"7428",24
"7429",40
"7430",39
"7431",23
"7432",22
"7433",27
"7434",28
"7435",23
"7436",22
"7437",22
"7438",23
"7439",22
"7440",25
"7441",34
"7442",25
"7443",25
"7444",22
"7445",23
"7446",25
"7447",26
"7448",23
"7449",25
"7450",26
"7451",33
"7452",24
"7453",24
"7454",24
"7455",23
"7456",36
"7457",30
"7458",34
"7459",28
"7460",26
"7461",24
"7462",26
"7463",23
"7464",21
"7465",24
"7466",25
"7467",22
"7468",42
"7469",49
"7470",24
"7471",23
"7472",24
"7473",25
"7474",24
"7475",23
"7476",26
"7477",22
"7478",28
"7479",24
"7480",24
"7481",22
"7482",22
"7483",23
"7484",39
"7485",26
"7486",30
"7487",21
"7488",23
"7489",22
"7490",24
"7491",22
"7492",22
"7493",21
"7494",24
"7495",29
"7496",27
"7497",30
"7498",24
"7499",38
"7500",26
"7501",26
"7502",22
"7503",23
"7504",24
"7505",21
"7506",22
"7507",25
"7508",24
"7509",22
"7510",34
"7511",21
"7512",23
"7513",24
"7514",25
"7515",22
"7516",24
"7517",22
"7518",44
"7519",22
"7520",39
"7521",24
"7522",22
"7523",24
"7524",22
"7525",22
"7526",24
"7527",22
"7528",23
"7529",32
"7530",24
"7531",22
"7532",21
"7533",22
"7534",23
"7535",34
"7536",19
"7537",24
"7538",23
"7539",28
"7540",26
"7541",38
"7542",22
"7543",27
"7544",24
"7545",23
"7546",24
"7547",21
"7548",25
"7549",33
"7550",26
"7551",31
"7552",23
"7553",22
"7554",23
"7555",22
"7556",24
"7557",24
"7558",22
"7559",28
"7560",27
"7561",39
"7562",23
"7563",22
"7564",24
"7565",22
"7566",35
"7567",24
"7568",25
"7569",35
"7570",21
"7571",24
"7572",22
"7573",24
"7574",23
"7575",23
"7576",28
"7577",22
"7578",38
"7579",21
"7580",45
"7581",32
"7582",41
"7583",22
"7584",22
"7585",24
"7586",23
"7587",22
"7588",41
"7589",24
"7590",22
"7591",22
"7592",24
"7593",31
"7594",22
"7595",44
"7596",29
"7597",22
"7598",24
"7599",45
"7600",24
"7601",24
"7602",47
"7603",35
"7604",22
"7605",25
"7606",23
"7607",22
"7608",23
"7609",21
"7610",22
"7611",22
"7612",22
"7613",22
"7614",24
"7615",35
"7616",23
"7617",42
"7618",45
"7619",26
"7620",21
"7621",21
"7622",38
"7623",22
"7624",25
"7625",21
"7626",22
"7627",26
"7628",50
"7629",24
"7630",23
"7631",34
"7632",21
"7633",21
"7634",49
"7635",23
"7636",30
"7637",26
"7638",32
"7639",36
"7640",28
"7641",34
"7642",22
"7643",28
"7644",22
"7645",27
"7646",28
"7647",30
"7648",23
"7649",21
"7650",23
"7651",21
"7652",21
"7653",24
"7654",56
"7655",22
"7656",24
"7657",46
"7658",48
"7659",21
"7660",22
"7661",18
"7662",22
"7663",24
"7664",24
"7665",23
"7666",21
"7667",47
"7668",22
"7669",33
"7670",24
"7671",25
"7672",24
"7673",28
"7674",35
"7675",26
"7676",23
"7677",22
"7678",31
"7679",23
"7680",22
"7681",25
"7682",23
"7683",22
"7684",30
"7685",28
"7686",46
"7687",45
"7688",37
"7689",42
"7690",21
"7691",24
"7692",23
"7693",23
"7694",22
"7695",22
"7696",36
"7697",21
"7698",25
"7699",22
"7700",22
"7701",22
"7702",29
"7703",21
"7704",23
"7705",22
"7706",28
"7707",22
"7708",39
"7709",21
"7710",33
"7711",23
"7712",21
"7713",23
"7714",23
"7715",25
"7716",23
"7717",21
"7718",22
"7719",28
"7720",22
"7721",22
"7722",21
"7723",22
"7724",20
"7725",26
"7726",59
"7727",27
"7728",47
"7729",21
"7730",24
"7731",23
"7732",36
"7733",23
"7734",33
"7735",22
"7736",20
"7737",24
"7738",22
"7739",28
"7740",21
"7741",22
"7742",26
"7743",27
"7744",25
"7745",22
"7746",22
"7747",22
"7748",36
"7749",22
"7750",26
"7751",36
"7752",23
"7753",25
"7754",23
"7755",22
"7756",24
"7757",36
"7758",40
"7759",23
"7760",25
"7761",39
"7762",24
"7763",22
"7764",25
"7765",27
"7766",25
"7767",21
"7768",24
"7769",23
"7770",22
"7771",21
"7772",21
"7773",25
"7774",24
"7775",38
"7776",20
"7777",21
"7778",22
"7779",41
"7780",22
"7781",16
"7782",21
"7783",22
"7784",37
"7785",42
"7786",21
"7787",42
"7788",53
"7789",21
"7790",23
"7791",40
"7792",21
"7793",37
"7794",26
"7795",25
"7796",24
"7797",23
"7798",43
"7799",25
"7800",23
"7801",23
"7802",37
"7803",23
"7804",28
"7805",40
"7806",22
"7807",28
"7808",22
"7809",22
"7810",27
"7811",35
"7812",23
"7813",29
"7814",21
"7815",44
"7816",44
"7817",28
"7818",22
"7819",22
"7820",21
"7821",33
"7822",56
"7823",27
"7824",36
"7825",42
"7826",26
"7827",29
"7828",21
"7829",22
"7830",22
"7831",22
"7832",21
"7833",33
"7834",33
"7835",37
"7836",28
"7837",27
"7838",34
"7839",26
"7840",35
"7841",24
"7842",26
"7843",19
"7844",47
"7845",23
"7846",37
"7847",21
"7848",23
"7849",22
"7850",23
"7851",21
"7852",23
"7853",45
"7854",28
"7855",35
"7856",27
"7857",21
"7858",21
"7859",22
"7860",24
"7861",23
"7862",23
"7863",40
"7864",21
"7865",21
"7866",23
"7867",22
"7868",52
"7869",21
"7870",19
"7871",22
"7872",28
"7873",21
"7874",23
"7875",40
"7876",24
"7877",25
"7878",22
"7879",31
"7880",27
"7881",20
"7882",21
"7883",40
"7884",21
"7885",22
"7886",26
"7887",21
"7888",22
"7889",23
"7890",22
"7891",21
"7892",29
"7893",23
"7894",45
"7895",23
"7896",21
"7897",23
"7898",31
"7899",23
"7900",21
"7901",42
"7902",33
"7903",24
"7904",44
"7905",58
"7906",20
"7907",28
"7908",38
"7909",28
"7910",21
"7911",27
"7912",22
"7913",21
"7914",30
"7915",29
"7916",23
"7917",21
"7918",32
"7919",24
"7920",34
"7921",41
"7922",30
"7923",20
"7924",44
"7925",35
"7926",23
"7927",25
"7928",25
"7929",37
"7930",27
"7931",45
"7932",20
"7933",36
"7934",27
"7935",22
"7936",25
"7937",22
"7938",19
"7939",24
"7940",20
"7941",25
"7942",23
"7943",43
"7944",37
"7945",22
"7946",23
"7947",22
"7948",22
"7949",21
"7950",21
"7951",26
"7952",21
"7953",37
"7954",34
"7955",45
"7956",37
"7957",26
"7958",22
"7959",27
"7960",27
"7961",43
"7962",21
"7963",25
"7964",34
"7965",24
"7966",20
"7967",50
"7968",26
"7969",38
"7970",27
"7971",22
"7972",48
"7973",26
"7974",21
"7975",41
"7976",19
"7977",22
"7978",23
"7979",27
"7980",54
"7981",22
"7982",26
"7983",21
"7984",29
"7985",31
"7986",25
"7987",21
"7988",23
"7989",23
"7990",19
"7991",21
"7992",23
"7993",27
"7994",55
"7995",29
"7996",24
"7997",29
"7998",21
"7999",21
"8000",21
"8001",35
"8002",28
"8003",30
"8004",20
"8005",22
"8006",20
"8007",44
"8008",22
"8009",20
"8010",18
"8011",22
"8012",22
"8013",20
"8014",21
"8015",26
"8016",23
"8017",31
"8018",23
"8019",20
"8020",21
"8021",28
"8022",28
"8023",31
"8024",48
"8025",20
"8026",23
"8027",22
"8028",21
"8029",37
"8030",25
"8031",21
"8032",50
"8033",20
"8034",21
"8035",21
"8036",21
"8037",23
"8038",22
"8039",25
"8040",20
"8041",20
"8042",23
"8043",21
"8044",47
"8045",19
"8046",26
"8047",38
"8048",45
"8049",41
"8050",41
"8051",31
"8052",30
"8053",18
"8054",21
"8055",23
"8056",34
"8057",19
"8058",35
"8059",21
"8060",22
"8061",24
"8062",21
"8063",23
"8064",47
"8065",60
"8066",24
"8067",19
"8068",19
"8069",21
"8070",27
"8071",21
"8072",23
"8073",39
"8074",20
"8075",22
"8076",21
"8077",42
"8078",44
"8079",22
"8080",22
"8081",23
"8082",20
"8083",18
"8084",26
"8085",24
"8086",26
"8087",40
"8088",31
"8089",20
"8090",21
"8091",36
"8092",23
"8093",37
"8094",21
"8095",25
"8096",37
"8097",22
"8098",21
"8099",22
"8100",20
"8101",35
"8102",20
"8103",27
"8104",25
"8105",23
"8106",24
"8107",21
"8108",23
"8109",28
"8110",20
"8111",29
"8112",18
"8113",21
"8114",22
"8115",21
"8116",24
"8117",20
"8118",37
"8119",20
"8120",21
"8121",24
"8122",42
"8123",27
"8124",24
"8125",23
"8126",32
"8127",34
"8128",21
"8129",21
"8130",25
"8131",33
"8132",40
"8133",22
"8134",22
"8135",47
"8136",23
"8137",20
"8138",34
"8139",21
"8140",38
"8141",25
"8142",20
"8143",26
"8144",28
"8145",22
"8146",49
"8147",28
"8148",20
"8149",31
"8150",21
"8151",20
"8152",21
"8153",26
"8154",26
"8155",18
"8156",20
"8157",24
"8158",21
"8159",22
"8160",23
"8161",23
"8162",27
"8163",30
"8164",28
"8165",34
"8166",22
"8167",22
"8168",40
"8169",21
"8170",22
"8171",47
"8172",23
"8173",25
"8174",31
"8175",21
"8176",21
"8177",41
"8178",22
"8179",25
"8180",26
"8181",27
"8182",20
"8183",24
"8184",21
"8185",22
"8186",21
"8187",39
"8188",20
"8189",43
"8190",32
"8191",21
"8192",50
"8193",29
"8194",22
"8195",37
"8196",35
"8197",45
"8198",26
"8199",21
"8200",39
"8201",20
"8202",24
"8203",22
"8204",21
"8205",20
"8206",24
"8207",21
"8208",27
"8209",23
"8210",29
"8211",20
"8212",21
"8213",38
"8214",19
"8215",31
"8216",20
"8217",32
"8218",19
"8219",40
"8220",36
"8221",21
"8222",18
"8223",22
"8224",21
"8225",24
"8226",19
"8227",27
"8228",31
"8229",20
"8230",26
"8231",20
"8232",21
"8233",20
"8234",24
"8235",22
"8236",26
"8237",21
"8238",20
"8239",22
"8240",47
"8241",21
"8242",20
"8243",20
"8244",33
"8245",20
"8246",24
"8247",21
"8248",20
"8249",21
"8250",22
"8251",43
"8252",23
"8253",19
"8254",27
"8255",21
"8256",20
"8257",42
"8258",21
"8259",21
"8260",21
"8261",23
"8262",21
"8263",23
"8264",18
"8265",26
"8266",27
"8267",26
"8268",20
"8269",21
"8270",25
"8271",20
"8272",31
"8273",24
"8274",26
"8275",36
"8276",25
"8277",20
"8278",20
"8279",21
"8280",21
"8281",32
"8282",22
"8283",44
"8284",25
"8285",21
"8286",51
"8287",20
"8288",29
"8289",20
"8290",20
"8291",31
"8292",50
"8293",38
"8294",24
"8295",20
"8296",22
"8297",22
"8298",19
"8299",20
"8300",26
"8301",20
"8302",42
"8303",21
"8304",26
"8305",23
"8306",24
"8307",25
"8308",21
"8309",22
"8310",27
"8311",22
"8312",25
"8313",30
"8314",20
"8315",30
"8316",25
"8317",21
"8318",37
"8319",47
"8320",21
"8321",20
"8322",19
"8323",39
"8324",27
"8325",21
"8326",22
"8327",22
"8328",22
"8329",20
"8330",21
"8331",20
"8332",42
"8333",21
"8334",25
"8335",21
"8336",22
"8337",56
"8338",21
"8339",20
"8340",20
"8341",24
"8342",24
"8343",32
"8344",35
"8345",33
"8346",21
"8347",30
"8348",23
"8349",21
"8350",20
"8351",20
"8352",18
"8353",28
"8354",27
"8355",21
"8356",22
"8357",33
"8358",25
"8359",24
"8360",22
"8361",22
"8362",20
"8363",23
"8364",21
"8365",27
"8366",22
"8367",20
"8368",31
"8369",21
"8370",21
"8371",22
"8372",20
"8373",29
"8374",21
"8375",46
"8376",22
"8377",22
"8378",29
"8379",19
"8380",23
"8381",29
"8382",29
"8383",30
"8384",21
"8385",36
"8386",23
"8387",23
"8388",53
"8389",38
"8390",20
"8391",22
"8392",34
"8393",29
"8394",52
"8395",25
"8396",21
"8397",20
"8398",21
"8399",20
"8400",23
"8401",27
"8402",23
"8403",20
"8404",25
"8405",22
"8406",20
"8407",28
"8408",22
"8409",26
"8410",25
"8411",20
"8412",26
"8413",21
"8414",19
"8415",19
"8416",20
"8417",20
"8418",19
"8419",20
"8420",20
"8421",20
"8422",29
"8423",30
"8424",41
"8425",53
"8426",51
"8427",22
"8428",31
"8429",43
"8430",22
"8431",20
"8432",21
"8433",22
"8434",22
"8435",24
"8436",20
"8437",19
"8438",19
"8439",19
"8440",29
"8441",20
"8442",19
"8443",22
"8444",43
"8445",19
"8446",21
"8447",21
"8448",24
"8449",24
"8450",26
"8451",22
"8452",29
"8453",19
"8454",22
"8455",20
"8456",21
"8457",23
"8458",23
"8459",18
"8460",23
"8461",20
"8462",28
"8463",29
"8464",21
"8465",25
"8466",20
"8467",28
"8468",21
"8469",27
"8470",24
"8471",20
"8472",20
"8473",23
"8474",21
"8475",23
"8476",31
"8477",21
"8478",35
"8479",43
"8480",24
"8481",21
"8482",22
"8483",22
"8484",22
"8485",20
"8486",54
"8487",23
"8488",21
"8489",21
"8490",24
"8491",30
"8492",46
"8493",20
"8494",30
"8495",24
"8496",26
"8497",28
"8498",20
"8499",20
"8500",18
"8501",24
"8502",22
"8503",28
"8504",25
"8505",19
"8506",34
"8507",28
"8508",27
"8509",41
"8510",24
"8511",34
"8512",35
"8513",19
"8514",20
"8515",38
"8516",26
"8517",22
"8518",20
"8519",22
"8520",25
"8521",26
"8522",20
"8523",19
"8524",32
"8525",21
"8526",31
"8527",22
"8528",23
"8529",28
"8530",22
"8531",21
"8532",29
"8533",22
"8534",40
"8535",22
"8536",20
"8537",26
"8538",20
"8539",28
"8540",21
"8541",19
"8542",20
"8543",36
"8544",35
"8545",21
"8546",18
"8547",20
"8548",25
"8549",34
"8550",23
"8551",20
"8552",22
"8553",19
"8554",24
"8555",19
"8556",19
"8557",22
"8558",27
"8559",39
"8560",20
"8561",42
"8562",43
"8563",42
"8564",53
"8565",21
"8566",20
"8567",19
"8568",20
"8569",31
"8570",20
"8571",35
"8572",21
"8573",23
"8574",40
"8575",35
"8576",40
"8577",40
"8578",29
"8579",23
"8580",23
"8581",28
"8582",22
"8583",20
"8584",52
"8585",50
"8586",21
"8587",22
"8588",20
"8589",33
"8590",22
"8591",23
"8592",21
"8593",25
"8594",21
"8595",23
"8596",20
"8597",39
"8598",19
"8599",23
"8600",35
"8601",40
"8602",22
"8603",49
"8604",39
"8605",21
"8606",23
"8607",20
"8608",21
"8609",21
"8610",19
"8611",60
"8612",19
"8613",22
"8614",55
"8615",22
"8616",20
"8617",21
"8618",19
"8619",38
"8620",19
"8621",19
"8622",22
"8623",22
"8624",26
"8625",39
"8626",28
"8627",16
"8628",22
"8629",28
"8630",20
"8631",28
"8632",22
"8633",22
"8634",27
"8635",28
"8636",23
"8637",24
"8638",20
"8639",20
"8640",20
"8641",23
"8642",36
"8643",18
"8644",20
"8645",20
"8646",20
"8647",19
"8648",20
"8649",48
"8650",20
"8651",34
"8652",21
"8653",21
"8654",19
"8655",23
"8656",43
"8657",25
"8658",20
"8659",47
"8660",28
"8661",20
"8662",22
"8663",20
"8664",37
"8665",19
"8666",47
"8667",22
"8668",22
"8669",43
"8670",21
"8671",19
"8672",20
"8673",21
"8674",33
"8675",30
"8676",25
"8677",21
"8678",20
"8679",29
"8680",32
"8681",19
"8682",19
"8683",22
"8684",28
"8685",56
"8686",19
"8687",20
"8688",25
"8689",27
"8690",26
"8691",27
"8692",35
"8693",42
"8694",32
"8695",20
"8696",20
"8697",20
"8698",21
"8699",25
"8700",25
"8701",19
"8702",18
"8703",20
"8704",22
"8705",21
"8706",31
"8707",21
"8708",21
"8709",21
"8710",22
"8711",19
"8712",36
"8713",34
"8714",21
"8715",20
"8716",25
"8717",33
"8718",18
"8719",31
"8720",21
"8721",44
"8722",19
"8723",35
"8724",28
"8725",39
"8726",21
"8727",31
"8728",20
"8729",28
"8730",22
"8731",21
"8732",21
"8733",20
"8734",20
"8735",21
"8736",18
"8737",36
"8738",22
"8739",20
"8740",20
"8741",20
"8742",23
"8743",19
"8744",33
"8745",48
"8746",22
"8747",20
"8748",31
"8749",19
"8750",28
"8751",19
"8752",22
"8753",20
"8754",20
"8755",41
"8756",19
"8757",34
"8758",21
"8759",19
"8760",24
"8761",34
"8762",39
"8763",42
"8764",20
"8765",21
"8766",20
"8767",22
"8768",36
"8769",20
"8770",21
"8771",22
"8772",21
"8773",34
"8774",45
"8775",23
"8776",19
"8777",20
"8778",21
"8779",26
"8780",33
"8781",19
"8782",20
"8783",39
"8784",22
"8785",31
"8786",19
"8787",17
"8788",22
"8789",20
"8790",19
"8791",21
"8792",20
"8793",19
"8794",21
"8795",23
"8796",19
"8797",22
"8798",19
"8799",46
"8800",19
"8801",46
"8802",18
"8803",37
"8804",24
"8805",21
"8806",20
"8807",30
"8808",20
"8809",26
"8810",20
"8811",19
"8812",20
"8813",18
"8814",20
"8815",23
"8816",19
"8817",21
"8818",20
"8819",21
"8820",20
"8821",19
"8822",23
"8823",22
"8824",16
"8825",25
"8826",48
"8827",27
"8828",22
"8829",22
"8830",44
"8831",24
"8832",19
"8833",20
"8834",46
"8835",18
"8836",38
"8837",20
"8838",20
"8839",20
"8840",22
"8841",20
"8842",20
"8843",41
"8844",20
"8845",20
"8846",21
"8847",21
"8848",22
"8849",21
"8850",19
"8851",19
"8852",19
"8853",21
"8854",39
"8855",20
"8856",39
"8857",20
"8858",20
"8859",33
"8860",19
"8861",19
"8862",20
"8863",23
"8864",18
"8865",20
"8866",19
"8867",20
"8868",19
"8869",23
"8870",34
"8871",19
"8872",22
"8873",23
"8874",19
"8875",33
"8876",21
"8877",29
"8878",38
"8879",20
"8880",19
"8881",20
"8882",19
"8883",22
"8884",43
"8885",18
"8886",23
"8887",19
"8888",19
"8889",40
"8890",38
"8891",48
"8892",19
"8893",25
"8894",19
"8895",20
"8896",24
"8897",28
"8898",32
"8899",18
"8900",19
"8901",18
"8902",27
"8903",21
"8904",20
"8905",20
"8906",19
"8907",19
"8908",28
"8909",19
"8910",19
"8911",19
"8912",19
"8913",21
"8914",23
"8915",19
"8916",19
"8917",23
"8918",21
"8919",22
"8920",19
"8921",21
"8922",21
"8923",20
"8924",47
"8925",44
"8926",20
"8927",21
"8928",23
"8929",19
"8930",22
"8931",24
"8932",23
"8933",22
"8934",28
"8935",20
"8936",18
"8937",20
"8938",21
"8939",32
"8940",22
"8941",22
"8942",19
"8943",27
"8944",26
"8945",21
"8946",23
"8947",18
"8948",44
"8949",19
"8950",28
"8951",18
"8952",18
"8953",44
"8954",20
"8955",19
"8956",18
"8957",24
"8958",37
"8959",19
"8960",34
"8961",32
"8962",34
"8963",34
"8964",21
"8965",25
"8966",20
"8967",21
"8968",44
"8969",23
"8970",20
"8971",23
"8972",20
"8973",21
"8974",19
"8975",20
"8976",19
"8977",19
"8978",32
"8979",19
"8980",19
"8981",23
"8982",24
"8983",22
"8984",19
"8985",21
"8986",18
"8987",24
"8988",20
"8989",21
"8990",42
"8991",29
"8992",18
"8993",22
"8994",22
"8995",19
"8996",19
"8997",21
"8998",37
"8999",21
"9000",19
"9001",32
"9002",20
"9003",20
"9004",19
"9005",41
"9006",25
"9007",18
"9008",19
"9009",20
"9010",28
"9011",20
"9012",20
"9013",34
"9014",20
"9015",28
"9016",35
"9017",18
"9018",24
"9019",28
"9020",26
"9021",20
"9022",18
"9023",26
"9024",26
"9025",20
"9026",20
"9027",18
"9028",18
"9029",19
"9030",18
"9031",22
"9032",55
"9033",20
"9034",23
"9035",18
"9036",18
"9037",25
"9038",27
"9039",19
"9040",22
"9041",28
"9042",26
"9043",18
"9044",19
"9045",23
"9046",21
"9047",19
"9048",44
"9049",20
"9050",24
"9051",27
"9052",19
"9053",23
"9054",43
"9055",42
"9056",18
"9057",24
"9058",24
"9059",20
"9060",18
"9061",19
"9062",19
"9063",19
"9064",21
"9065",20
"9066",20
"9067",20
"9068",19
"9069",21
"9070",18
"9071",18
"9072",20
"9073",19
"9074",18
"9075",48
"9076",19
"9077",58
"9078",21
"9079",20
"9080",19
"9081",43
"9082",27
"9083",30
"9084",34
"9085",33
"9086",22
"9087",20
"9088",19
"9089",20
"9090",28
"9091",19
"9092",24
"9093",17
"9094",22
"9095",19
"9096",42
"9097",38
"9098",20
"9099",17
"9100",18
"9101",18
"9102",21
"9103",39
"9104",43
"9105",23
"9106",42
"9107",20
"9108",19
"9109",32
"9110",25
"9111",19
"9112",18
"9113",21
"9114",23
"9115",22
"9116",21
"9117",26
"9118",19
"9119",26
"9120",24
"9121",18
"9122",38
"9123",34
"9124",17
"9125",19
"9126",18
"9127",20
"9128",34
"9129",22
"9130",19
"9131",19
"9132",19
"9133",21
"9134",19
"9135",42
"9136",19
"9137",19
"9138",20
"9139",20
"9140",21
"9141",34
"9142",18
"9143",27
"9144",33
"9145",43
"9146",23
"9147",23
"9148",34
"9149",19
"9150",43
"9151",18
"9152",23
"9153",22
"9154",49
"9155",20
"9156",20
"9157",20
"9158",19
"9159",54
"9160",28
"9161",31
"9162",19
"9163",44
"9164",19
"9165",24
"9166",70
"9167",23
"9168",35
"9169",20
"9170",20
"9171",17
"9172",20
"9173",18
"9174",22
"9175",20
"9176",23
"9177",20
"9178",19
"9179",20
"9180",18
"9181",20
"9182",18
"9183",24
"9184",19
"9185",48
"9186",23
"9187",24
"9188",18
"9189",18
"9190",20
"9191",21
"9192",29
"9193",29
"9194",20
"9195",35
"9196",19
"9197",28
"9198",33
"9199",40
"9200",22
"9201",20
"9202",18
"9203",21
"9204",23
"9205",18
"9206",41
"9207",20
"9208",18
"9209",23
"9210",18
"9211",18
"9212",19
"9213",23
"9214",20
"9215",19
"9216",18
"9217",42
"9218",31
"9219",18
"9220",19
"9221",19
"9222",19
"9223",23
"9224",24
"9225",46
"9226",22
"9227",19
"9228",22
"9229",31
"9230",19
"9231",41
"9232",41
"9233",23
"9234",30
"9235",19
"9236",41
"9237",19
"9238",20
"9239",25
"9240",38
"9241",48
"9242",21
"9243",16
"9244",25
"9245",19
"9246",16
"9247",19
"9248",19
"9249",24
"9250",19
"9251",23
"9252",33
"9253",24
"9254",18
"9255",39
"9256",18
"9257",18
"9258",17
"9259",18
"9260",21
"9261",19
"9262",23
"9263",37
"9264",19
"9265",37
"9266",29
"9267",32
"9268",19
"9269",18
"9270",20
"9271",23
"9272",35
"9273",22
"9274",20
"9275",18
"9276",20
"9277",24
"9278",32
"9279",43
"9280",19
"9281",24
"9282",21
"9283",18
"9284",19
"9285",18
"9286",34
"9287",36
"9288",18
"9289",17
"9290",17
"9291",17
"9292",21
"9293",19
"9294",21
"9295",17
"9296",27
"9297",37
"9298",29
"9299",19
"9300",19
"9301",30
"9302",25
"9303",19
"9304",35
"9305",19
"9306",24
"9307",47
"9308",20
"9309",26
"9310",38
"9311",21
"9312",29
"9313",24
"9314",19
"9315",45
"9316",20
"9317",44
"9318",42
"9319",21
"9320",29
"9321",22
"9322",22
"9323",20
"9324",24
"9325",20
"9326",19
"9327",32
"9328",43
"9329",20
"9330",20
"9331",21
"9332",25
"9333",22
"9334",24
"9335",18
"9336",21
"9337",44
"9338",30
"9339",20
"9340",21
"9341",25
"9342",20
"9343",22
"9344",19
"9345",19
"9346",18
"9347",18
"9348",19
"9349",18
"9350",18
"9351",24
"9352",21
"9353",22
"9354",38
"9355",18
"9356",19
"9357",35
"9358",33
"9359",19
"9360",19
"9361",25
"9362",31
"9363",20
"9364",18
"9365",20
"9366",19
"9367",36
"9368",18
"9369",19
"9370",29
"9371",20
"9372",18
"9373",19
"9374",41
"9375",30
"9376",35
"9377",21
"9378",22
"9379",27
"9380",17
"9381",32
"9382",19
"9383",30
"9384",19
"9385",19
"9386",20
"9387",19
"9388",18
"9389",18
"9390",19
"9391",49
"9392",22
"9393",29
"9394",38
"9395",20
"9396",21
"9397",25
"9398",18
"9399",19
"9400",19
"9401",35
"9402",18
"9403",18
"9404",18
"9405",19
"9406",29
"9407",22
"9408",20
"9409",19
"9410",19
"9411",21
"9412",23
"9413",19
"9414",44
"9415",48
"9416",19
"9417",20
"9418",44
"9419",18
"9420",18
"9421",21
"9422",17
"9423",19
"9424",19
"9425",25
"9426",19
"9427",18
"9428",19
"9429",17
"9430",21
"9431",17
"9432",21
"9433",19
"9434",20
"9435",29
"9436",46
"9437",34
"9438",32
"9439",22
"9440",20
"9441",22
"9442",40
"9443",18
"9444",25
"9445",19
"9446",24
"9447",43
"9448",21
"9449",22
"9450",21
"9451",18
"9452",22
"9453",37
"9454",23
"9455",19
"9456",20
"9457",22
"9458",20
"9459",39
"9460",17
"9461",18
"9462",24
"9463",20
"9464",20
"9465",20
"9466",18
"9467",19
"9468",33
"9469",27
"9470",20
"9471",22
"9472",18
"9473",17
"9474",18
"9475",20
"9476",31
"9477",19
"9478",26
"9479",23
"9480",19
"9481",29
"9482",31
"9483",52
"9484",22
"9485",17
"9486",19
"9487",32
"9488",18
"9489",19
"9490",20
"9491",19
"9492",23
"9493",32
"9494",32
